% Bern2.5D EMIC
% (Equilibrium) Climate Sensitivity of 3K
% Years: 1850:2012
% Columns represent different forcing scenarios - confer to the paper Natural Variability ... reconciled
% First column is the default RCP forcing - the other ones employ different combinations and assumptions about solar and strat aerosol forcing

   1.6014216e+01   1.6014216e+01   1.6014216e+01   1.6010946e+01   1.6010946e+01   1.6010946e+01   1.6010946e+01   1.6010946e+01   1.6010946e+01
   1.6024668e+01   1.6024668e+01   1.6024668e+01   1.6023006e+01   1.6023006e+01   1.6023006e+01   1.6023006e+01   1.6023006e+01   1.6023006e+01
   1.6035886e+01   1.6035886e+01   1.6035886e+01   1.6034394e+01   1.6034394e+01   1.6034394e+01   1.6034394e+01   1.6034394e+01   1.6034394e+01
   1.6043780e+01   1.6043780e+01   1.6043780e+01   1.6042251e+01   1.6042251e+01   1.6042251e+01   1.6042251e+01   1.6042251e+01   1.6042251e+01
   1.6049899e+01   1.6049899e+01   1.6049899e+01   1.6048084e+01   1.6048084e+01   1.6048084e+01   1.6048084e+01   1.6048084e+01   1.6048084e+01
   1.6057703e+01   1.6057703e+01   1.6057703e+01   1.6055787e+01   1.6055787e+01   1.6055787e+01   1.6055787e+01   1.6055787e+01   1.6055787e+01
   1.6067821e+01   1.6067821e+01   1.6067821e+01   1.6066036e+01   1.6066036e+01   1.6066036e+01   1.6066036e+01   1.6066036e+01   1.6066036e+01
   1.6078893e+01   1.6078893e+01   1.6078893e+01   1.6077685e+01   1.6077685e+01   1.6077685e+01   1.6077685e+01   1.6077685e+01   1.6077685e+01
   1.6087300e+01   1.6087300e+01   1.6087300e+01   1.6086387e+01   1.6086387e+01   1.6086387e+01   1.6086387e+01   1.6086387e+01   1.6086387e+01
   1.6088625e+01   1.6088625e+01   1.6088625e+01   1.6088104e+01   1.6088104e+01   1.6088104e+01   1.6088104e+01   1.6088104e+01   1.6088104e+01
   1.6084563e+01   1.6084563e+01   1.6084563e+01   1.6082420e+01   1.6082420e+01   1.6082420e+01   1.6082420e+01   1.6082420e+01   1.6082420e+01
   1.6081756e+01   1.6081756e+01   1.6081756e+01   1.6079664e+01   1.6079664e+01   1.6079664e+01   1.6079664e+01   1.6079664e+01   1.6079664e+01
   1.6078885e+01   1.6078885e+01   1.6078885e+01   1.6079545e+01   1.6079545e+01   1.6079545e+01   1.6079545e+01   1.6079545e+01   1.6079545e+01
   1.6072174e+01   1.6072174e+01   1.6072174e+01   1.6069227e+01   1.6069227e+01   1.6069227e+01   1.6069227e+01   1.6069227e+01   1.6069227e+01
   1.6068708e+01   1.6068708e+01   1.6068708e+01   1.6066051e+01   1.6066051e+01   1.6066051e+01   1.6066051e+01   1.6066051e+01   1.6066051e+01
   1.6071760e+01   1.6071760e+01   1.6071760e+01   1.6069745e+01   1.6069745e+01   1.6069745e+01   1.6069745e+01   1.6069745e+01   1.6069745e+01
   1.6077526e+01   1.6077526e+01   1.6077526e+01   1.6075440e+01   1.6075440e+01   1.6075440e+01   1.6075440e+01   1.6075440e+01   1.6075440e+01
   1.6084720e+01   1.6084720e+01   1.6084720e+01   1.6082612e+01   1.6082612e+01   1.6082612e+01   1.6082612e+01   1.6082612e+01   1.6082612e+01
   1.6094097e+01   1.6094097e+01   1.6094097e+01   1.6090895e+01   1.6090895e+01   1.6090895e+01   1.6090895e+01   1.6090895e+01   1.6090895e+01
   1.6098376e+01   1.6098376e+01   1.6098376e+01   1.6107341e+01   1.6107341e+01   1.6107341e+01   1.6107341e+01   1.6107341e+01   1.6107341e+01
   1.5998215e+01   1.5998215e+01   1.5998215e+01   1.6041046e+01   1.6041046e+01   1.6041046e+01   1.6041046e+01   1.6041046e+01   1.6041046e+01
   1.5839583e+01   1.5839583e+01   1.5839583e+01   1.5790216e+01   1.5790216e+01   1.5790216e+01   1.5790216e+01   1.5790216e+01   1.5790216e+01
   1.5812497e+01   1.5812497e+01   1.5812497e+01   1.5799282e+01   1.5799282e+01   1.5799282e+01   1.5799282e+01   1.5799282e+01   1.5799282e+01
   1.5845609e+01   1.5845609e+01   1.5845609e+01   1.5849119e+01   1.5849119e+01   1.5849119e+01   1.5849119e+01   1.5849119e+01   1.5849119e+01
   1.5868227e+01   1.5868227e+01   1.5868227e+01   1.5860672e+01   1.5860672e+01   1.5860672e+01   1.5860672e+01   1.5860672e+01   1.5860672e+01
   1.5889477e+01   1.5889477e+01   1.5889477e+01   1.5893707e+01   1.5893707e+01   1.5893707e+01   1.5893707e+01   1.5893707e+01   1.5893707e+01
   1.5892421e+01   1.5892421e+01   1.5892421e+01   1.5900269e+01   1.5900269e+01   1.5900269e+01   1.5900269e+01   1.5900269e+01   1.5900269e+01
   1.5888067e+01   1.5888067e+01   1.5888067e+01   1.5881795e+01   1.5881795e+01   1.5881795e+01   1.5881795e+01   1.5881795e+01   1.5881795e+01
   1.5895928e+01   1.5895928e+01   1.5895928e+01   1.5892275e+01   1.5892275e+01   1.5892275e+01   1.5892275e+01   1.5892275e+01   1.5892275e+01
   1.5924248e+01   1.5924248e+01   1.5924248e+01   1.5917100e+01   1.5917100e+01   1.5917100e+01   1.5917100e+01   1.5917100e+01   1.5917100e+01
   1.5958538e+01   1.5958538e+01   1.5958538e+01   1.5955673e+01   1.5955673e+01   1.5955673e+01   1.5955673e+01   1.5955673e+01   1.5955673e+01
   1.5994070e+01   1.5994070e+01   1.5994070e+01   1.5991750e+01   1.5991750e+01   1.5991750e+01   1.5991750e+01   1.5991750e+01   1.5991750e+01
   1.6017660e+01   1.6017660e+01   1.6017660e+01   1.6022267e+01   1.6022267e+01   1.6022267e+01   1.6022267e+01   1.6022267e+01   1.6022267e+01
   1.6010399e+01   1.6010399e+01   1.6010399e+01   1.6001162e+01   1.6001162e+01   1.6001162e+01   1.6001162e+01   1.6001162e+01   1.6001162e+01
   1.5997141e+01   1.5997141e+01   1.5997141e+01   1.5993481e+01   1.5993481e+01   1.5993481e+01   1.5993481e+01   1.5993481e+01   1.5993481e+01
   1.6004624e+01   1.6004624e+01   1.6004624e+01   1.6001373e+01   1.6001373e+01   1.6001373e+01   1.6001373e+01   1.6001373e+01   1.6001373e+01
   1.6024575e+01   1.6024575e+01   1.6024575e+01   1.6022546e+01   1.6022546e+01   1.6022546e+01   1.6022546e+01   1.6022546e+01   1.6022546e+01
   1.6044163e+01   1.6044163e+01   1.6044163e+01   1.6042020e+01   1.6042020e+01   1.6042020e+01   1.6042020e+01   1.6042020e+01   1.6042020e+01
   1.6060335e+01   1.6060335e+01   1.6060335e+01   1.6060255e+01   1.6060255e+01   1.6060255e+01   1.6060255e+01   1.6060255e+01   1.6060255e+01
   1.6019413e+01   1.6019413e+01   1.6019413e+01   1.6041978e+01   1.6041978e+01   1.6041978e+01   1.6041978e+01   1.6041978e+01   1.6041978e+01
   1.5960230e+01   1.5960230e+01   1.5960230e+01   1.5935518e+01   1.5935518e+01   1.5935518e+01   1.5935518e+01   1.5935518e+01   1.5935518e+01
   1.5954790e+01   1.5954790e+01   1.5954790e+01   1.5947547e+01   1.5947547e+01   1.5947547e+01   1.5947547e+01   1.5947547e+01   1.5947547e+01
   1.5992660e+01   1.5992660e+01   1.5992660e+01   1.5991238e+01   1.5991238e+01   1.5991238e+01   1.5991238e+01   1.5991238e+01   1.5991238e+01
   1.6025893e+01   1.6025893e+01   1.6025893e+01   1.6025353e+01   1.6025353e+01   1.6025353e+01   1.6025353e+01   1.6025353e+01   1.6025353e+01
   1.6042497e+01   1.6042497e+01   1.6042497e+01   1.6042042e+01   1.6042042e+01   1.6042042e+01   1.6042042e+01   1.6042042e+01   1.6042042e+01
   1.6055858e+01   1.6055858e+01   1.6055858e+01   1.6051590e+01   1.6051590e+01   1.6051590e+01   1.6051590e+01   1.6051590e+01   1.6051590e+01
   1.6074646e+01   1.6074646e+01   1.6074646e+01   1.6073058e+01   1.6073058e+01   1.6073058e+01   1.6073058e+01   1.6073058e+01   1.6073058e+01
   1.6089232e+01   1.6089232e+01   1.6089232e+01   1.6083069e+01   1.6083069e+01   1.6083069e+01   1.6083069e+01   1.6083069e+01   1.6083069e+01
   1.6099866e+01   1.6099866e+01   1.6099866e+01   1.6098125e+01   1.6098125e+01   1.6098125e+01   1.6098125e+01   1.6098125e+01   1.6098125e+01
   1.6080457e+01   1.6080457e+01   1.6080457e+01   1.6074300e+01   1.6074300e+01   1.6074300e+01   1.6074300e+01   1.6074300e+01   1.6074300e+01
   1.6055983e+01   1.6055983e+01   1.6055983e+01   1.6050477e+01   1.6050477e+01   1.6050477e+01   1.6050477e+01   1.6050477e+01   1.6050477e+01
   1.6072632e+01   1.6072632e+01   1.6072632e+01   1.6070328e+01   1.6070328e+01   1.6070328e+01   1.6070328e+01   1.6070328e+01   1.6070328e+01
   1.6102414e+01   1.6102414e+01   1.6102414e+01   1.6101234e+01   1.6101234e+01   1.6101234e+01   1.6101234e+01   1.6101234e+01   1.6101234e+01
   1.6129248e+01   1.6129248e+01   1.6129248e+01   1.6127647e+01   1.6127647e+01   1.6127647e+01   1.6127647e+01   1.6127647e+01   1.6127647e+01
   1.6151029e+01   1.6151029e+01   1.6151029e+01   1.6149292e+01   1.6149292e+01   1.6149292e+01   1.6149292e+01   1.6149292e+01   1.6149292e+01
   1.6167496e+01   1.6167496e+01   1.6167496e+01   1.6165531e+01   1.6165531e+01   1.6165531e+01   1.6165531e+01   1.6165531e+01   1.6165531e+01
   1.6178300e+01   1.6178300e+01   1.6178300e+01   1.6177401e+01   1.6177401e+01   1.6177401e+01   1.6177401e+01   1.6177401e+01   1.6177401e+01
   1.6174565e+01   1.6174565e+01   1.6174565e+01   1.6169128e+01   1.6169128e+01   1.6169128e+01   1.6169128e+01   1.6169128e+01   1.6169128e+01
   1.6170329e+01   1.6170329e+01   1.6170329e+01   1.6167691e+01   1.6167691e+01   1.6167691e+01   1.6167691e+01   1.6167691e+01   1.6167691e+01
   1.6180166e+01   1.6180166e+01   1.6180166e+01   1.6178320e+01   1.6178320e+01   1.6178320e+01   1.6178320e+01   1.6178320e+01   1.6178320e+01
   1.6189661e+01   1.6189661e+01   1.6189661e+01   1.6189353e+01   1.6189353e+01   1.6189353e+01   1.6189353e+01   1.6189353e+01   1.6189353e+01
   1.6196073e+01   1.6196073e+01   1.6196073e+01   1.6193518e+01   1.6193518e+01   1.6193518e+01   1.6193518e+01   1.6193518e+01   1.6193518e+01
   1.6204998e+01   1.6204998e+01   1.6204998e+01   1.6202254e+01   1.6202254e+01   1.6202254e+01   1.6202254e+01   1.6202254e+01   1.6202254e+01
   1.6217023e+01   1.6217023e+01   1.6217023e+01   1.6214163e+01   1.6214163e+01   1.6214163e+01   1.6214163e+01   1.6214163e+01   1.6214163e+01
   1.6228638e+01   1.6228638e+01   1.6228638e+01   1.6227776e+01   1.6227776e+01   1.6227776e+01   1.6227776e+01   1.6227776e+01   1.6227776e+01
   1.6231531e+01   1.6231531e+01   1.6231531e+01   1.6230567e+01   1.6230567e+01   1.6230567e+01   1.6230567e+01   1.6230567e+01   1.6230567e+01
   1.6227836e+01   1.6227836e+01   1.6227836e+01   1.6223147e+01   1.6223147e+01   1.6223147e+01   1.6223147e+01   1.6223147e+01   1.6223147e+01
   1.6230443e+01   1.6230443e+01   1.6230443e+01   1.6227876e+01   1.6227876e+01   1.6227876e+01   1.6227876e+01   1.6227876e+01   1.6227876e+01
   1.6236778e+01   1.6236778e+01   1.6236778e+01   1.6235822e+01   1.6235822e+01   1.6235822e+01   1.6235822e+01   1.6235822e+01   1.6235822e+01
   1.6236734e+01   1.6236734e+01   1.6236734e+01   1.6232981e+01   1.6232981e+01   1.6232981e+01   1.6232981e+01   1.6232981e+01   1.6232981e+01
   1.6238201e+01   1.6238201e+01   1.6238201e+01   1.6234839e+01   1.6234839e+01   1.6234839e+01   1.6234839e+01   1.6234839e+01   1.6234839e+01
   1.6247090e+01   1.6247090e+01   1.6247090e+01   1.6245326e+01   1.6245326e+01   1.6245326e+01   1.6245326e+01   1.6245326e+01   1.6245326e+01
   1.6259676e+01   1.6259676e+01   1.6259676e+01   1.6256891e+01   1.6256891e+01   1.6256891e+01   1.6256891e+01   1.6256891e+01   1.6256891e+01
   1.6272045e+01   1.6272045e+01   1.6272045e+01   1.6269525e+01   1.6269525e+01   1.6269525e+01   1.6269525e+01   1.6269525e+01   1.6269525e+01
   1.6281126e+01   1.6281126e+01   1.6281126e+01   1.6279809e+01   1.6279809e+01   1.6279809e+01   1.6279809e+01   1.6279809e+01   1.6279809e+01
   1.6285904e+01   1.6285904e+01   1.6285904e+01   1.6282782e+01   1.6282782e+01   1.6282782e+01   1.6282782e+01   1.6282782e+01   1.6282782e+01
   1.6290370e+01   1.6290370e+01   1.6290370e+01   1.6287766e+01   1.6287766e+01   1.6287766e+01   1.6287766e+01   1.6287766e+01   1.6287766e+01
   1.6295770e+01   1.6295770e+01   1.6295770e+01   1.6292768e+01   1.6292768e+01   1.6292768e+01   1.6292768e+01   1.6292768e+01   1.6292768e+01
   1.6299607e+01   1.6299607e+01   1.6299607e+01   1.6297888e+01   1.6297888e+01   1.6297888e+01   1.6297888e+01   1.6297888e+01   1.6297888e+01
   1.6297568e+01   1.6297568e+01   1.6297568e+01   1.6294613e+01   1.6294613e+01   1.6294613e+01   1.6294613e+01   1.6294613e+01   1.6294613e+01
   1.6294147e+01   1.6294147e+01   1.6294147e+01   1.6290573e+01   1.6290573e+01   1.6290573e+01   1.6290573e+01   1.6290573e+01   1.6290573e+01
   1.6296369e+01   1.6296369e+01   1.6296369e+01   1.6293873e+01   1.6293873e+01   1.6293873e+01   1.6293873e+01   1.6293873e+01   1.6293873e+01
   1.6303112e+01   1.6303112e+01   1.6303112e+01   1.6300151e+01   1.6300151e+01   1.6300151e+01   1.6300151e+01   1.6300151e+01   1.6300151e+01
   1.6312083e+01   1.6312083e+01   1.6312083e+01   1.6308701e+01   1.6308701e+01   1.6308701e+01   1.6308701e+01   1.6308701e+01   1.6308701e+01
   1.6320265e+01   1.6320265e+01   1.6320265e+01   1.6316596e+01   1.6316596e+01   1.6316596e+01   1.6316596e+01   1.6316596e+01   1.6316596e+01
   1.6327821e+01   1.6327821e+01   1.6327821e+01   1.6325620e+01   1.6325620e+01   1.6325620e+01   1.6325620e+01   1.6325620e+01   1.6325620e+01
   1.6331619e+01   1.6331619e+01   1.6331619e+01   1.6327881e+01   1.6327881e+01   1.6327881e+01   1.6327881e+01   1.6327881e+01   1.6327881e+01
   1.6331138e+01   1.6331138e+01   1.6331138e+01   1.6327456e+01   1.6327456e+01   1.6327456e+01   1.6327456e+01   1.6327456e+01   1.6327456e+01
   1.6327409e+01   1.6327409e+01   1.6327409e+01   1.6325448e+01   1.6325448e+01   1.6325448e+01   1.6325448e+01   1.6325448e+01   1.6325448e+01
   1.6321933e+01   1.6321933e+01   1.6321933e+01   1.6318035e+01   1.6318035e+01   1.6318035e+01   1.6318035e+01   1.6318035e+01   1.6318035e+01
   1.6316761e+01   1.6316761e+01   1.6316761e+01   1.6313487e+01   1.6313487e+01   1.6313487e+01   1.6313487e+01   1.6313487e+01   1.6313487e+01
   1.6314716e+01   1.6314716e+01   1.6314716e+01   1.6310701e+01   1.6310701e+01   1.6310701e+01   1.6310701e+01   1.6310701e+01   1.6310701e+01
   1.6320618e+01   1.6320618e+01   1.6320618e+01   1.6317049e+01   1.6317049e+01   1.6317049e+01   1.6317049e+01   1.6317049e+01   1.6317049e+01
   1.6334496e+01   1.6334496e+01   1.6334496e+01   1.6331039e+01   1.6331039e+01   1.6331039e+01   1.6331039e+01   1.6331039e+01   1.6331039e+01
   1.6351897e+01   1.6351897e+01   1.6351897e+01   1.6348460e+01   1.6348460e+01   1.6348460e+01   1.6348460e+01   1.6348460e+01   1.6348460e+01
   1.6365621e+01   1.6365621e+01   1.6365621e+01   1.6362057e+01   1.6362057e+01   1.6362057e+01   1.6362057e+01   1.6362057e+01   1.6362057e+01
   1.6374956e+01   1.6374956e+01   1.6374956e+01   1.6371886e+01   1.6371886e+01   1.6371886e+01   1.6371910e+01   1.6371910e+01   1.6371910e+01
   1.6372607e+01   1.6372607e+01   1.6372607e+01   1.6370263e+01   1.6370263e+01   1.6370263e+01   1.6370036e+01   1.6370036e+01   1.6370036e+01
   1.6357455e+01   1.6357455e+01   1.6357455e+01   1.6353899e+01   1.6353899e+01   1.6353899e+01   1.6353250e+01   1.6353250e+01   1.6353250e+01
   1.6340861e+01   1.6340861e+01   1.6340861e+01   1.6341541e+01   1.6341541e+01   1.6341541e+01   1.6340362e+01   1.6340362e+01   1.6340362e+01
   1.6283406e+01   1.6283406e+01   1.6283406e+01   1.6280171e+01   1.6280171e+01   1.6280171e+01   1.6278409e+01   1.6278409e+01   1.6278409e+01
   1.6198015e+01   1.6198015e+01   1.6198015e+01   1.6182669e+01   1.6182669e+01   1.6182669e+01   1.6180252e+01   1.6180252e+01   1.6180252e+01
   1.6181740e+01   1.6181740e+01   1.6181740e+01   1.6178259e+01   1.6178259e+01   1.6178259e+01   1.6175125e+01   1.6175125e+01   1.6175125e+01
   1.6218010e+01   1.6218010e+01   1.6218010e+01   1.6214491e+01   1.6214491e+01   1.6214491e+01   1.6210641e+01   1.6210641e+01   1.6210641e+01
   1.6258453e+01   1.6258453e+01   1.6258453e+01   1.6256641e+01   1.6256641e+01   1.6256641e+01   1.6251933e+01   1.6251933e+01   1.6251933e+01
   1.6261301e+01   1.6261301e+01   1.6261301e+01   1.6259522e+01   1.6259522e+01   1.6259522e+01   1.6253959e+01   1.6253959e+01   1.6253959e+01
   1.6256182e+01   1.6256182e+01   1.6256182e+01   1.6249031e+01   1.6249031e+01   1.6249031e+01   1.6242597e+01   1.6242597e+01   1.6242597e+01
   1.6285369e+01   1.6285369e+01   1.6285369e+01   1.6281730e+01   1.6281730e+01   1.6281730e+01   1.6274859e+01   1.6274859e+01   1.6274859e+01
   1.6325232e+01   1.6325232e+01   1.6325232e+01   1.6323279e+01   1.6323279e+01   1.6323279e+01   1.6315084e+01   1.6315084e+01   1.6315084e+01
   1.6360914e+01   1.6360914e+01   1.6360914e+01   1.6360347e+01   1.6360347e+01   1.6360347e+01   1.6351111e+01   1.6351111e+01   1.6351111e+01
   1.6381734e+01   1.6381734e+01   1.6381734e+01   1.6379307e+01   1.6379307e+01   1.6379307e+01   1.6369070e+01   1.6369070e+01   1.6369070e+01
   1.6379975e+01   1.6379975e+01   1.6379975e+01   1.6386954e+01   1.6386954e+01   1.6386954e+01   1.6375719e+01   1.6375719e+01   1.6375719e+01
   1.6369777e+01   1.6369777e+01   1.6369777e+01   1.6357285e+01   1.6357285e+01   1.6357285e+01   1.6345041e+01   1.6345041e+01   1.6345041e+01
   1.6385121e+01   1.6385121e+01   1.6385121e+01   1.6379604e+01   1.6379604e+01   1.6379604e+01   1.6366356e+01   1.6366356e+01   1.6366356e+01
   1.6424279e+01   1.6423737e+01   1.6424756e+01   1.6422275e+01   1.6421733e+01   1.6422753e+01   1.6408024e+01   1.6407483e+01   1.6408502e+01
   1.6458860e+01   1.6463834e+01   1.6453403e+01   1.6456393e+01   1.6461367e+01   1.6450936e+01   1.6441131e+01   1.6446107e+01   1.6435672e+01
   1.6491843e+01   1.6510429e+01   1.6487908e+01   1.6487517e+01   1.6506098e+01   1.6483584e+01   1.6471236e+01   1.6489898e+01   1.6467300e+01
   1.6529241e+01   1.6538216e+01   1.6525646e+01   1.6525757e+01   1.6534672e+01   1.6522168e+01   1.6508678e+01   1.6517354e+01   1.6505061e+01
   1.6555397e+01   1.6551816e+01   1.6553407e+01   1.6561792e+01   1.6558190e+01   1.6559805e+01   1.6543503e+01   1.6539803e+01   1.6541521e+01
   1.6491429e+01   1.6480103e+01   1.6486846e+01   1.6490543e+01   1.6479216e+01   1.6485976e+01   1.6471158e+01   1.6459797e+01   1.6466575e+01
   1.6413918e+01   1.6399571e+01   1.6413731e+01   1.6395380e+01   1.6381043e+01   1.6395217e+01   1.6374893e+01   1.6368285e+01   1.6374724e+01
   1.6433092e+01   1.6414385e+01   1.6431752e+01   1.6427184e+01   1.6419008e+01   1.6425873e+01   1.6415955e+01   1.6397720e+01   1.6404453e+01
   1.6479383e+01   1.6457651e+01   1.6477779e+01   1.6481672e+01   1.6464983e+01   1.6480095e+01   1.6463903e+01   1.6442763e+01   1.6457462e+01
   1.6516479e+01   1.6492403e+01   1.6515375e+01   1.6513091e+01   1.6491003e+01   1.6512008e+01   1.6491248e+01   1.6467412e+01   1.6488268e+01
   1.6550715e+01   1.6523413e+01   1.6548482e+01   1.6546937e+01   1.6520647e+01   1.6544721e+01   1.6523087e+01   1.6495891e+01   1.6519894e+01
   1.6590471e+01   1.6560392e+01   1.6586981e+01   1.6587418e+01   1.6557873e+01   1.6583970e+01   1.6562236e+01   1.6531998e+01   1.6558201e+01
   1.6633086e+01   1.6605740e+01   1.6632825e+01   1.6630479e+01   1.6603310e+01   1.6630241e+01   1.6603697e+01   1.6576376e+01   1.6603279e+01
   1.6678725e+01   1.6658101e+01   1.6677619e+01   1.6675098e+01   1.6654397e+01   1.6674007e+01   1.6646906e+01   1.6626252e+01   1.6645866e+01
   1.6597521e+01   1.6585087e+01   1.6596671e+01   1.6618318e+01   1.6605150e+01   1.6617480e+01   1.6589140e+01   1.6576694e+01   1.6588533e+01
   1.6475045e+01   1.6461005e+01   1.6466529e+01   1.6444794e+01   1.6435972e+01   1.6444056e+01   1.6414611e+01   1.6407496e+01   1.6414429e+01
   1.6485826e+01   1.6479460e+01   1.6483329e+01   1.6478174e+01   1.6471088e+01   1.6475679e+01   1.6447349e+01   1.6440877e+01   1.6445663e+01
   1.6549110e+01   1.6543771e+01   1.6546388e+01   1.6548139e+01   1.6542192e+01   1.6545430e+01   1.6516775e+01   1.6511410e+01   1.6514959e+01
   1.6606817e+01   1.6604600e+01   1.6604982e+01   1.6606493e+01   1.6603635e+01   1.6604677e+01   1.6574723e+01   1.6572398e+01   1.6573567e+01
   1.6653934e+01   1.6651021e+01   1.6650935e+01   1.6652733e+01   1.6649143e+01   1.6649743e+01   1.6620433e+01   1.6617409e+01   1.6618065e+01
   1.6695992e+01   1.6694108e+01   1.6692643e+01   1.6693394e+01   1.6690817e+01   1.6690047e+01   1.6660679e+01   1.6658678e+01   1.6657951e+01
   1.6739122e+01   1.6742116e+01   1.6736703e+01   1.6736712e+01   1.6739008e+01   1.6734289e+01   1.6703643e+01   1.6706517e+01   1.6701841e+01
   1.6783113e+01   1.6789385e+01   1.6779246e+01   1.6778752e+01   1.6784330e+01   1.6774877e+01   1.6745368e+01   1.6751519e+01   1.6742111e+01
   1.6823270e+01   1.6829018e+01   1.6819375e+01   1.6816157e+01   1.6821221e+01   1.6812250e+01   1.6782483e+01   1.6788113e+01   1.6779190e+01
   1.6858125e+01   1.6861707e+01   1.6850942e+01   1.6848797e+01   1.6851711e+01   1.6841600e+01   1.6814854e+01   1.6818324e+01   1.6808262e+01
   1.6887853e+01   1.6893136e+01   1.6882178e+01   1.6877181e+01   1.6881815e+01   1.6871492e+01   1.6842983e+01   1.6848165e+01   1.6837893e+01
   1.6910526e+01   1.6911500e+01   1.6900937e+01   1.6897479e+01   1.6897826e+01   1.6887873e+01   1.6863035e+01   1.6863918e+01   1.6854018e+01
   1.6927649e+01   1.6926055e+01   1.6916266e+01   1.6913982e+01   1.6911780e+01   1.6902583e+01   1.6879302e+01   1.6877626e+01   1.6868481e+01
   1.6943733e+01   1.6938946e+01   1.6930311e+01   1.6927460e+01   1.6922084e+01   1.6914021e+01   1.6892552e+01   1.6887690e+01   1.6879679e+01
   1.6960808e+01   1.6955240e+01   1.6946312e+01   1.6941873e+01   1.6935734e+01   1.6927359e+01   1.6906747e+01   1.6901110e+01   1.6892785e+01
   1.6979248e+01   1.6970927e+01   1.6962765e+01   1.6957374e+01   1.6948498e+01   1.6940871e+01   1.6922038e+01   1.6913648e+01   1.6906071e+01
   1.6998696e+01   1.6987470e+01   1.6980980e+01   1.6976080e+01   1.6964315e+01   1.6958346e+01   1.6940543e+01   1.6929246e+01   1.6923323e+01
   1.7025551e+01   1.7005871e+01   1.7000855e+01   1.7000155e+01   1.6979959e+01   1.6975451e+01   1.6964428e+01   1.6944673e+01   1.6940209e+01
   1.7060608e+01   1.7031472e+01   1.7026415e+01   1.7035725e+01   1.7006105e+01   1.7001541e+01   1.6999803e+01   1.6970612e+01   1.6966089e+01
   1.7095439e+01   1.7060246e+01   1.7055596e+01   1.7067776e+01   1.7032160e+01   1.7027986e+01   1.7031661e+01   1.6996462e+01   1.6992325e+01
   1.7129680e+01   1.7088893e+01   1.7083103e+01   1.7099248e+01   1.7057977e+01   1.7052649e+01   1.7062185e+01   1.7021330e+01   1.7016037e+01
